system_name,port_location,product_name,month_start,quantity,unit_price
Rajukru,Snyder Terminal,Rajukru Multi-Stoves,2016-08-01,10370,9243
Rajukru,Snyder Terminal,Rajukru Multi-Stoves,2016-09-01,10863,9243
Rajukru,Snyder Terminal,Rajukru Multi-Stoves,2016-10-01,6868,9243
Rajukru,Snyder Terminal,Rajukru Multi-Stoves,2016-11-01,7276,9243
Rajukru,Snyder Terminal,Rajukru Multi-Stoves,2016-12-01,5831,9243
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-01-01,3641,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-02-01,5610,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-03-01,7964,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-04-01,6952,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-05-01,8217,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-06-01,7667,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-07-01,6875,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-08-01,6347,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-09-01,4598,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-10-01,4455,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-11-01,4290,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2015-12-01,4026,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-01-01,4510,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-02-01,5214,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-03-01,6358,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-04-01,4587,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-05-01,6182,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-06-01,4510,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-07-01,5687,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-08-01,5731,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-09-01,6138,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-10-01,5357,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-11-01,4081,9437
Rapa Bao,Flagg Gateway,Rapa Bao Snake Skins,2016-12-01,5203,9437
Rusani,Fernandes Market,Rusani Old Smokey,2015-01-01,5160,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-02-01,5070,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-03-01,5890,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-04-01,6360,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-05-01,3700,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-06-01,4660,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-07-01,5020,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-08-01,4010,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-09-01,3510,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-10-01,2230,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-11-01,2240,12634
Rusani,Fernandes Market,Rusani Old Smokey,2015-12-01,3260,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-01-01,4040,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-02-01,2650,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-03-01,3630,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-04-01,3540,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-05-01,4190,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-06-01,4370,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-07-01,3820,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-08-01,5650,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-09-01,6490,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-10-01,5970,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-11-01,6640,12634
Rusani,Fernandes Market,Rusani Old Smokey,2016-12-01,4780,12634
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-01-01,12192,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-02-01,10680,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-03-01,7680,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-04-01,9768,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-05-01,9192,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-06-01,6072,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-07-01,5568,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-08-01,12648,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-09-01,16200,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-10-01,14976,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-11-01,12336,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2015-12-01,14640,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-01-01,17688,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-02-01,15768,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-03-01,14760,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-04-01,16776,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-05-01,13176,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-06-01,13656,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-07-01,14520,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-08-01,16152,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-09-01,17304,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-10-01,16032,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-11-01,11760,13202
Sanuma,Dunyach Gateway,Sanuma Decorative Meat,2016-12-01,13224,13202
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-01-01,2724,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-02-01,3660,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-03-01,2208,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-04-01,1710,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-05-01,2358,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-06-01,2268,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-07-01,3378,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-08-01,4038,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-09-01,3108,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-10-01,3906,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-11-01,2496,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2015-12-01,3198,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-01-01,2358,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-02-01,1788,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-03-01,2424,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-04-01,2160,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-05-01,2172,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-06-01,2472,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-07-01,1764,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-08-01,2562,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-09-01,2988,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-10-01,3576,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-11-01,4206,12486
Shinrarta Dezhra,Jameson Memorial,Waters of Shintara,2016-12-01,3276,12486
Sothis,Newholm Station,Sothis Crystalline Gold,2015-01-01,9020,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-02-01,12180,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-03-01,10320,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-04-01,9280,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-05-01,8860,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-06-01,8820,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-07-01,8920,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-08-01,10280,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-09-01,12300,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-10-01,11720,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-11-01,12480,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2015-12-01,7040,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-01-01,8220,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-02-01,9280,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-03-01,7680,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-04-01,6980,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-05-01,7920,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-06-01,8940,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-07-01,10540,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-08-01,8920,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-09-01,13720,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-10-01,12180,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-11-01,8800,5398
Sothis,Newholm Station,Sothis Crystalline Gold,2016-12-01,9500,5398
Tarach Tor,Tranquillity,Tarach Spice,2015-01-01,5328,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-02-01,3996,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-03-01,4272,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-04-01,4848,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-05-01,6312,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-06-01,6060,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-07-01,6024,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-08-01,6396,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-09-01,5808,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-10-01,6372,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-11-01,6132,8533
Tarach Tor,Tranquillity,Tarach Spice,2015-12-01,6228,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-01-01,7404,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-02-01,5640,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-03-01,5364,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-04-01,6828,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-05-01,7548,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-06-01,5952,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-07-01,7116,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-08-01,6024,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-09-01,4068,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-10-01,5928,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-11-01,6312,8533
Tarach Tor,Tranquillity,Tarach Spice,2016-12-01,3528,8533
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-01-01,4312,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-02-01,4384,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-03-01,3672,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-04-01,4152,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-05-01,4312,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-06-01,3272,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-07-01,3152,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-08-01,3720,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-09-01,4896,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-10-01,4648,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-11-01,5456,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2015-12-01,4352,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-01-01,4544,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-02-01,3144,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-03-01,3008,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-04-01,3824,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-05-01,2760,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-06-01,4736,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-07-01,4928,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-08-01,5544,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-09-01,6240,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-10-01,5648,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-11-01,3776,11475
Tanmark,Cassie-L-Peia,Lucan Onion Head,2016-12-01,4176,11475
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-01-01,6354,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-02-01,5868,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-03-01,6552,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-04-01,5409,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-05-01,5193,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-06-01,5544,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-07-01,6507,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-08-01,4437,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-09-01,4158,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-10-01,5175,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-11-01,5301,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2015-12-01,4374,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-01-01,5652,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-02-01,4527,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-03-01,4626,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-04-01,4266,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-05-01,5481,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-06-01,4968,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-07-01,4833,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-08-01,3402,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-09-01,5634,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-10-01,5598,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-11-01,5409,14959
Tanmark,Cassie-L-Peia,Tanmark Tranquil Tea,2016-12-01,4626,14959
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-01-01,2490,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-02-01,1920,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-03-01,2585,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-04-01,2765,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-05-01,3335,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-06-01,2705,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-07-01,2400,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-08-01,2710,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-09-01,2005,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-10-01,1895,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-11-01,1210,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2015-12-01,1545,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-01-01,2115,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-02-01,1930,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-03-01,3330,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-04-01,3820,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-05-01,2730,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-06-01,2165,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-07-01,2450,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-08-01,1420,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-09-01,2375,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-10-01,2360,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-11-01,3160,8227
Terra Mater,Gr8minds,Terra Mater Blood Bores,2016-12-01,1795,8227
Thrutis,Kingsbury Dock,Thrutis Cream,2015-01-01,4202,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-02-01,5929,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-03-01,6787,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-04-01,6446,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-05-01,5170,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-06-01,7128,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-07-01,6490,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-08-01,6853,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-09-01,8019,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-10-01,8162,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-11-01,7579,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2015-12-01,8063,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-01-01,7216,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-02-01,5500,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-03-01,7238,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-04-01,7590,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-05-01,8569,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-06-01,7271,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-07-01,5940,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-08-01,5874,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-09-01,5874,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-10-01,5687,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-11-01,5236,12253
Thrutis,Kingsbury Dock,Thrutis Cream,2016-12-01,5797,12253
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-01-01,6656,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-02-01,5863,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-03-01,4550,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-04-01,5096,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-05-01,8164,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-06-01,7384,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-07-01,6123,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-08-01,6526,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-09-01,7072,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-10-01,8476,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-11-01,7852,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2015-12-01,7657,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-01-01,8034,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-02-01,8879,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-03-01,7605,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-04-01,6383,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-05-01,8515,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-06-01,7657,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-07-01,7332,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-08-01,6071,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-09-01,6526,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-10-01,7384,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-11-01,8047,11849
Tiolce,Gordon Terminal,Tiolce Waste2Paste Units,2016-12-01,8450,11849
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-01-01,6790,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-02-01,7574,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-03-01,9688,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-04-01,7588,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-05-01,5670,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-06-01,5698,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-07-01,6930,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-08-01,9100,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-09-01,8050,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-10-01,6692,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-11-01,6706,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2015-12-01,9156,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-01-01,9660,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-02-01,10108,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-03-01,8036,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-04-01,4872,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-05-01,4354,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-06-01,5964,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-07-01,5446,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-08-01,7462,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-09-01,10164,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-10-01,10178,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-11-01,9002,12082
Toxandji,Tsunenaga Orbital,Toxandji Virocide,2016-12-01,9646,12082
Uszaa,Guest Installation,Uszaian Tree Grub,2015-01-01,7686,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-02-01,6440,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-03-01,5292,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-04-01,7378,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-05-01,9142,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-06-01,6552,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-07-01,5418,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-08-01,7532,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-09-01,6174,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-10-01,5432,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-11-01,5418,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2015-12-01,6314,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-01-01,6482,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-02-01,6608,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-03-01,8624,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-04-01,8862,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-05-01,7056,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-06-01,7532,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-07-01,6916,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-08-01,9436,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-09-01,5306,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-10-01,7462,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-11-01,4312,14140
Uszaa,Guest Installation,Uszaian Tree Grub,2016-12-01,6398,14140
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-01-01,9045,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-02-01,10605,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-03-01,6945,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-04-01,10020,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-05-01,8430,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-06-01,6630,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-07-01,7365,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-08-01,7710,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-09-01,8730,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-10-01,7170,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-11-01,5190,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2015-12-01,6855,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-01-01,7500,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-02-01,9510,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-03-01,9555,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-04-01,8685,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-05-01,8775,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-06-01,7140,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-07-01,9180,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-08-01,10560,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-09-01,10605,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-10-01,9330,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-11-01,6900,12398
Utgaroar,Fort Klarix,Utgaroar Millennial Eggs,2016-12-01,8040,12398
Uzumoku,Sverdrup Ring,Uzumoku Low-G Wings,2015-01-01,4304,10234
Uzumoku,Sverdrup Ring,Uzumoku Low-G Wings,2015-02-01,3240,10234
Uzumoku,Sverdrup Ring,Uzumoku Low-G Wings,2015-03-01,3040,10234
